"UTM Source","UTM Medium","UTM Campaign","UTM Content","UTM Term","Конверсия ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Достижения цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Целевые визиты ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Доход по цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы), RUB","Целевые посетители ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Роботность ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Отказы ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Глубина просмотра ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Время на сайте ([PRO] Рега на марафон запуск 2 - JS Отправка формы)"
"vk","Orange","1030088515","176899639","Не определено","0.45454545454545453","5","5","0.0","5","0.0","0.0","5.2","00:01:51"
"vk","Orange","1030097374","177036095","Не определено","0.3846153846153847","5","5","0.0","5","0.0","0.0","3.8","00:01:56"
"vk","Orange","1030097374","177036280","Не определено","0.45454545454545453","5","5","0.0","5","0.0","0.0","4.6","00:01:29"
"vk","Orange","1030101666","177107173","Не определено","0.625","5","5","0.0","5","0.0","0.0","5.4","00:02:02"
"vk","Orange","1030101779","177109118","Не определено","0.5","5","5","0.0","5","0.0","0.0","4.8","00:01:12"
"vk","Orange","1030113340","177301195","Не определено","0.8333333333333335","5","5","0.0","5","0.0","0.0","5.0","00:01:51"
"vk","Orange","1030113340","177301204","Не определено","0.625","5","5","0.0","5","0.0","0.0","3.6","00:01:46"
"vk","Orange","1030113355","177301605","Не определено","0.7142857142857143","5","5","0.0","5","0.0","0.0","4.4","00:02:37"
"vk","Orange","1030113355","177301616","Не определено","0.5","5","5","0.0","5","0.0","0.0","3.0","00:01:00"
"vk_market","Orange","gr_13","t43.4_k40","Не определено","0.45454545454545453","5","5","0.0","5","0.0","0.0","6.0","00:07:42"
"vk_market","Orange","gr_20","t26_k76","Не определено","0.3846153846153847","5","5","0.0","5","0.0","0.0","5.0","00:01:35"
"vk_market","Orange","gr_21","t28.4_k63","Не определено","0.41666666666666674","5","5","0.0","5","0.0","0.0","4.2","00:01:39"
"vk_market","Orange","gr_25","t24_k46.1","Не определено","0.7142857142857143","5","5","0.0","5","0.0","0.0","4.8","00:02:10"
"vk_market","Orange","gr_25","t5_k26.1","Не определено","0.45454545454545453","5","5","0.0","5","0.0","0.0","8.6","00:04:00"
"vk_market","Orange","gr_29","t43.4_k40","Не определено","0.23809523809523805","5","5","0.0","5","0.0","0.0","5.0","00:02:09"
"vk_market","Orange","gr_35","t24_k46.1","Не определено","0.45454545454545453","5","5","0.0","5","0.0","0.0","4.8","00:06:02"
"vk_market","Orange","gr_36","t5_k26.1","Не определено","0.8333333333333335","6","5","0.0","5","0.0","0.0","6.6","00:01:22"
"vk_market","Orange","gr_42","t28.4_k63","Не определено","0.3125","5","5","0.0","5","0.0","0.0","5.2","00:03:47"
"vk_market","Orange","gr_46","t26_k76","Не определено","1.0","5","5","0.0","5","0.0","0.0","6.8","00:03:19"
"vk_market","Orange","gr_49","t5_k26.1","Не определено","0.5555555555555556","5","5","0.0","5","0.0","0.0","4.8","00:01:30"
"vk_market","Orange","gr_7","t28.4_k63","Не определено","0.5555555555555556","5","5","0.0","5","0.0","0.0","4.8","00:01:47"
"vkontakte","vkpost101","aromaloto","Не определено","Не определено","0.2631578947368421","5","5","0.0","5","0.0","0.0","4.6","00:01:42"
"vkontakte","vkpost99","detosob","Не определено","Не определено","0.33333333333333326","6","5","0.0","5","0.0","0.0","7.4","00:03:25"
"youtube","Video137","naprzaprech","Не определено","Не определено","0.5555555555555556","5","5","0.0","4","0.0","0.0","6.8","00:03:09"
"youtube","Video144","razvsreda","Не определено","Не определено","0.25","5","5","0.0","5","0.0","0.0","3.4","00:05:27"
"vk","Orange","1029929369","174590665","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.75","00:00:56"
"vk","Orange","1029934803","174665152","Не определено","0.4","4","4","0.0","4","0.0","0.0","5.75","00:01:38"
"vk","Orange","1029944507","174789933","Не определено","0.5","4","4","0.0","4","0.0","0.0","3.25","00:01:07"
"vk","Orange","1029944507","174790003","Не определено","0.3076923076923077","4","4","0.0","4","0.0","0.0","5.0","00:01:15"
"vk","Orange","1029945483","174800715","Не определено","0.2857142857142857","4","4","0.0","4","0.0","0.0","6.25","00:03:05"
"vk","Orange","1029952609","174898842","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","4.5","00:01:38"
"vk","Orange","1029952695","174899927","Не определено","0.8","5","4","0.0","4","0.0","0.0","6.5","00:01:48"
"vk","Orange","1029952816","174904646","Не определено","0.5","4","4","0.0","4","0.0","0.0","4.5","00:01:20"
"vk","Orange","1029952816","174904660","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","5.75","00:01:08"
"vk","Orange","1029955648","174937996","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","4.75","00:01:26"
"vk","Orange","1029967944","175170400","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","6.25","00:01:50"
"vk","Orange","1029971825","175157609","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","4.25","00:01:16"
"vk","Orange","1029978477","175266665","Не определено","0.5","4","4","0.0","4","0.0","0.0","5.25","00:02:11"
"vk","Orange","1029980031","175293403","Не определено","1.0","4","4","0.0","4","0.0","0.0","4.75","00:03:39"
"vk","Orange","1029980219","175297170","Не определено","0.4","4","4","0.0","4","0.0","0.0","7.75","00:03:10"
"vk","Orange","1029983189","175345382","Не определено","0.3076923076923077","4","4","0.0","4","0.0","0.0","4.25","00:03:14"
"vk","Orange","1029983189","175345411","Не определено","0.8","4","4","0.0","4","0.0","0.0","6.75","00:02:49"
"vk","Orange","1029992587","175478968","Не определено","0.8","4","4","0.0","4","0.0","0.0","6.0","00:01:24"
"vk","Orange","1029992587","175479138","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.75","00:01:51"
"vk","Orange","1029992587","175479259","Не определено","0.5","4","4","0.0","4","0.0","0.0","7.5","00:01:15"
"vk","Orange","1029992587","175479359","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","4.0","00:01:51"
"vk","Orange","1030005669","175678049","Не определено","1.0","4","4","0.0","4","0.0","0.0","5.0","00:02:30"
"vk","Orange","1030005669","175679273","Не определено","0.18181818181818182","4","4","0.0","4","0.0","0.0","5.5","00:01:16"
"vk","Orange","1030005669","175679423","Не определено","0.2857142857142857","4","4","0.0","4","0.0","0.0","6.5","00:02:52"
"vk","Orange","1030005669","175742324","Не определено","0.4","4","4","0.0","4","0.0","0.0","5.25","00:01:36"
"vk","Orange","1030010147","175745532","Не определено","0.4444444444444444","4","4","0.0","4","0.0","0.0","8.0","00:04:23"
"vk","Orange","1030019099","175878913","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","3.5","00:01:05"
"vk","Orange","1030019099","175879061","Не определено","0.8","4","4","0.0","4","0.0","0.0","6.25","00:01:41"
"vk","Orange","1030019400","175883419","Не определено","0.4444444444444444","4","4","0.0","4","0.0","0.0","4.5","00:01:43"
"vk","Orange","1030022195","175924485","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","5.25","00:08:10"
"vk","Orange","1030022195","175924522","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","5.0","00:01:45"
"vk","Orange","1030022195","175924581","Не определено","0.33333333333333326","4","4","0.0","4","0.0","0.0","4.5","00:02:18"
"vk","Orange","1030022195","175924599","Не определено","0.5","4","4","0.0","4","0.0","0.0","3.0","00:00:57"
"vk","Orange","1030030749","176054004","Не определено","0.5","4","4","0.0","4","0.0","0.0","5.0","00:02:29"
"vk","Orange","1030031517","176067896","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","5.0","00:01:42"
"vk","Orange","1030031544","176068009","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","4.0","00:01:36"
"vk","Orange","1030031544","176068102","Не определено","0.5","4","4","0.0","4","0.0","0.0","4.25","00:01:34"
"vk","Orange","1030033292","176094858","Не определено","0.5","5","4","0.0","4","0.0","0.0","5.25","00:02:16"
"vk","Orange","1030033292","176094897","Не определено","0.4","4","4","0.0","4","0.0","0.0","4.25","00:01:33"
"vk","Orange","1030037751","176162558","Не определено","0.5","4","4","0.0","4","0.0","0.0","3.75","00:00:54"
"vk","Orange","1030037751","176162582","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.75","00:07:34"
"vk","Orange","1030037759","176162723","Не определено","0.8","4","4","0.0","4","0.0","0.0","6.0","00:02:01"
"vk","Orange","1030042300","176224330","Не определено","0.4444444444444444","4","4","0.0","4","0.0","0.0","7.0","00:01:36"
"vk","Orange","1030042300","176224442","Не определено","0.8","4","4","0.0","4","0.0","0.0","4.0","00:03:07"
"vk","Orange","1030042300","176224508","Не определено","0.36363636363636365","4","4","0.0","4","0.0","0.0","3.5","00:02:05"
"vk","Orange","1030046933","176292350","Не определено","0.4","4","4","0.0","4","0.0","0.0","4.0","00:00:49"
"vk","Orange","1030048755","176317467","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.75","00:03:16"
"vk","Orange","1030048755","176317616","Не определено","0.5","4","4","0.0","4","0.0","0.0","4.0","00:01:36"
"vk","Orange","1030054675","176407257","Не определено","0.4","4","4","0.0","4","0.0","0.0","4.5","00:01:05"
"vk","Orange","1030057491","176452064","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.5","00:01:30"
"vk","Orange","1030059597","176486274","Не определено","0.8","4","4","0.0","4","0.0","0.0","4.75","00:03:13"
"vk","Orange","1030059618","176486662","Не определено","0.4","4","4","0.0","4","0.0","0.0","2.25","00:00:51"
"vk","Orange","1030071096","176642151","Не определено","0.4","4","4","0.0","4","0.0","0.0","5.75","00:02:08"
"vk","Orange","1030076213","176711110","Не определено","0.4","4","4","0.0","4","0.0","0.0","4.75","00:01:10"
"vk","Orange","1030086693","176869154","Не определено","0.4","4","4","0.0","4","0.0","0.0","3.25","00:01:29"
"vk","Orange","1030088515","176899607","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","5.75","00:02:16"
"vk","Orange","1030088515","176899636","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","6.25","00:01:24"
"vk","Orange","1030091385","176941106","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","3.75","00:02:06"
"vk","Orange","1030101666","177107160","Не определено","0.5714285714285714","4","4","0.0","4","0.0","0.0","4.25","00:01:15"
"vk","Orange","1030101666","177107163","Не определено","1.0","4","4","0.0","4","0.0","0.0","5.25","00:01:40"
"vk","Orange","1030101666","177107201","Не определено","0.8","4","4","0.0","4","0.0","0.0","3.75","00:02:19"
"vk","Orange","1030101779","177109141","Не определено","1.0","4","4","0.0","4","0.0","0.0","4.25","00:01:18"
"vk","Orange","1030101779","177109146","Не определено","0.4","4","4","0.0","4","0.0","0.0","3.0","00:01:45"
"vk","Orange","1030113847","177311197","Не определено","1.0","4","4","0.0","4","0.0","0.0","6.0","00:02:44"
"vk_market","Orange","gr_11","t24_k46.1","Не определено","0.4444444444444444","4","4","0.0","4","0.0","0.0","5.5","00:01:13"
"vk_market","Orange","gr_17","t5_k26.1","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","6.0","00:07:55"
"vk_market","Orange","gr_18","t43.4_k40","Не определено","0.19047619047619047","4","4","0.0","4","0.0","0.0","7.0","00:03:24"
"vk_market","Orange","gr_20","t24_k46.1","Не определено","0.36363636363636365","4","4","0.0","4","0.0","0.0","8.25","00:02:53"
"vk_market","Orange","gr_26","t26_k76","Не определено","0.5","4","4","0.0","4","0.0","0.0","5.0","00:02:25"
"vk_market","Orange","gr_28","t43.4_k40","Не определено","0.36363636363636365","4","4","0.0","4","0.0","0.0","3.75","00:05:47"
"vk_market","Orange","gr_31","t43.4_k40","Не определено","0.36363636363636365","5","4","0.0","4","0.0","0.0","6.75","00:10:55"
"vk_market","Orange","gr_39","t24_k46.1","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","4.75","00:05:26"
"vk_market","Orange","gr_40","t28.4_k63","Не определено","0.4","4","4","0.0","4","0.0","0.0","6.5","00:02:15"
"vk_market","Orange","gr_44","t28.4_k63","Не определено","0.2857142857142857","4","4","0.0","4","0.0","0.0","6.0","00:08:22"
"vk_market","Orange","gr_45","t28.4_k63","Не определено","1.0","4","4","0.0","4","0.0","0.0","6.75","00:02:14"
"vk_market","Orange","gr_45","t43.4_k40","Не определено","0.4","4","4","0.0","4","0.0","0.0","4.0","00:01:54"
"vk_market","Orange","gr_49","t28.4_k63","Не определено","0.5","4","4","0.0","4","0.0","0.0","4.5","00:02:02"
"vk_market","Orange","gr_5","t24_k46.1","Не определено","0.6666666666666665","4","4","0.0","4","0.0","0.0","5.25","00:01:39"
"vk_market","Orange","gr_52","t28.4_k63","Не определено","0.2","4","4","0.0","4","0.0","0.0","8.75","00:03:53"
"vk_market","Orange","gr_52","t43.4_k40","Не определено","0.2857142857142857","4","4","0.0","4","0.0","0.0","5.25","00:03:02"
"vkontakte","lentavideo102","detosob","Не определено","Не определено","0.4","4","4","0.0","4","0.0","0.0","5.25","00:01:02"
"vkontakte","lentavideo106","rezhpit","Не определено","Не определено","0.36363636363636365","4","4","0.0","4","0.0","0.0","3.75","00:01:18"
"vkontakte","lentavideo107","govorfrazy","Не определено","Не определено","0.19047619047619047","4","4","0.0","4","0.0","0.0","6.75","00:05:54"
